42.5592,0.8261128,0.8761781,-0.982181,-2.591535,449.5823,3.58294810351888,3.84959014949034,3.80908947945688,3.74807168254458,35.017749,-15.6307776467808,26232,0.666666666666667,1.5707963267949,0
33.29834,5.120117,0.2614329,-0.5599422,-2.614049,51.4778,3.72979147152384,3.9714243001092,3.89748028594071,3.83068808957122,56.291844,-26.3625848274373,24297,1.5,3.14159265358979,0
31.63513,5.228749,0.2568734,-1.13478,-2.7117,1.180009,3.56496298701884,3.8315338496935,3.78930072759913,3.72673372746894,50.694,-28.9678770528749,24817,1.20185042515466,-2.55359005004223,0
33.75793,4.886986,0.2717859,-0.8312979,-2.627991,11.9951,3.74381852142159,3.94284803429951,3.81172376646241,3.78719400661257,50.662786,-26.0752276044364,27735,1.20185042515466,-0.588002603547568,0
33.34351,5.873826,0.232767,-0.5834862,-2.307071,37.51789,3.60248430683359,3.87021773917691,3.83197593639081,3.7957750791202,26.557574,-26.5194301334541,28116,0.5,0,0
34.15527,5.493004,0.2464191,-1.134064,-2.188958,2.430827,3.57646344236627,3.83703638201914,3.80675638865197,3.80431529621513,35.017749,-25.9761605076912,25739,0.666666666666667,1.5707963267949,0
33.85437,5.740172,0.2373827,-0.6754775,-2.838002,320.7875,3.74755939631479,3.98235446483914,3.8913132838028,3.81961368026719,40.675039,-26.2669776920662,22824,0.833333333333333,-0.927295218001612,0
34.07532,4.556208,0.2879662,-1.436216,-2.23528,256.3285,3.86881483175657,4.09407613590691,3.96845072550989,3.82391612388776,35.017749,-25.7203953305809,26819,0.666666666666667,1.5707963267949,0
33.28003,5.362402,0.2514773,-1.13513,-2.073785,16.03581,3.64746903796946,3.92396586054356,3.92232366654014,3.96240438092084,56.990242,-26.6510669356446,21722,1.53659074288215,-0.218668945873942,0
33.98438,6.096582,0.2254607,-0.9441142,-1.533611,1054.445,3.57597140879275,3.84315239190972,3.80640588406468,3.75002600617362,50.662786,-26.4896609263662,27232,1.20185042515466,-0.588002603547568,0
33.7616,4.609914,0.2852094,-1.058499,-1.92925,773.8229,3.7512506120987,3.95519787082501,3.81588775313396,3.71221434735391,56.990242,-26.3386423792806,26990,1.53659074288215,-0.218668945873942,0
33.84277,5.502159,0.2460721,-1.141115,-2.069394,0.7546582,3.61504265924547,3.88180790185224,3.84828766909528,3.82064669511294,40.675039,-26.3019911968083,23501,0.833333333333333,-0.927295218001612,0
