filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
2968 5.105347e+01 3.381399e+00 04 3.651801e-01 -9.773249e-01 -2.570573e+00 2.856177e+01 sw00333427000b_bgd.pha 4872.03 9203.57 9261.44 10435.3 40.675039 5.548568e-09 332931_GRB081029 24387 0
2969 5.172607e+01 5.857958e+00 13 2.333056e-01 -1.123619e+00 -2.611292e+00 3.958283e+01 sw00276321000b_bgd.pha 4383.87 8035.5 7210.48 6537.18 56.990242 7.386015e-09 163438_GRB051111 24387 0
2970 5.222229e+01 2.189502e+00 18 5.016457e-01 -6.194256e-01 -1.960212e+00 1.506908e+02 sw00324907000b_bgd.pha 4414.75 8245.31 7934.64 8128.32 26.557574 1.251956e-07 377179_GRB091127 24387 1
2971 5.210266e+01 2.655154e+00 04 4.377381e-01 -6.818631e-01 -1.973440e+00 1.145749e+02 sw00156434000b_bgd.pha 4135.2 7592.72 6920.3 6289.49 40.675039 6.911718e-08 180977_GRB060210 24387 0
2972 5.125305e+01 3.576692e+00 01 3.495975e-01 -5.781594e-01 -2.401189e+00 3.440636e+01 sw00146970000b_bgd.pha 6260.9 10885.9 8646.48 6275.71 50.694 8.053832e-09 213630_GRB060605 24387 0
2973 5.050964e+01 7.753521e+00 27 1.827836e-01 -1.085371e+00 -2.500196e+00 7.643699e+00 sw00456939000b_bgd.pha 3244.83 6041.26 5574.54 4751.68 56.990242 1.245146e-10 232683_GRB061007 24387 0
2974 4.999512e+01 5.177484e+00 25 2.590051e-01 -6.677447e-01 -2.219189e+00 5.989789e+00 sw00147788000b_bgd.pha 4281.42 7796.43 6841.41 5629.81 31.393231 1.090358e-10 208169_GRB060502A 24387 0
2975 5.032532e+01 2.343295e+00 04 4.785698e-01 -6.433461e-01 -2.168865e+00 1.618634e+01 sw00431605000b_bgd.pha 3753.38 6962.88 6498.45 6356.58 40.675039 1.941031e-09 316534_GRB080710 24387 0
2976 5.137085e+01 5.378270e+00 08 2.508517e-01 -1.261281e+00 -2.847720e+00 2.827395e+01 sw00229185000b_bgd.pha 3819.45 7067.49 6498.57 6082.84 46.628525 3.660470e-09 163136_GRB051109A 24387 0
2977 4.996155e+01 3.623685e+00 27 3.460444e-01 -6.786366e-01 -2.308749e+00 7.699283e+00 sw00263361000b_bgd.pha 3548.13 6557.76 5907.3 4914 56.990242 2.441061e-10 332851_GRB081028 24387 0
2978 5.188599e+01 4.401805e+00 10 2.961973e-01 -1.210486e+00 -2.552872e+00 6.041139e+01 sw00346386000b_bgd.pha 4273.28 7581.76 6598.19 5900.22 19.267549 2.032726e-08 324561_GRB080913 24387 0
2979 5.200806e+01 7.040091e+00 22 1.990027e-01 -4.852596e-01 -3.032908e+00 4.671237e+01 sw00312958000b_bgd.pha 3946.35 7380.77 7207.52 7427.3 46.628525 1.194869e-08 159994_GRB051016B 24387 0
2980 4.927856e+01 2.235274e+00 33 4.945486e-01 -2.966857e-01 -2.117981e+00 5.012285e+00 sw00311159000b_bgd.pha 4353.6 8087.31 7544.77 6870.9 50.662786 1.530287e-10 353540_GRB090529A 24387 0
2981 5.139343e+01 2.780263e+00 25 4.232510e-01 -5.553443e-01 -2.128642e+00 4.896197e+01 sw00419404000b_bgd.pha 4831.63 8254.9 6782.02 5590.74 31.393231 1.661089e-08 238108_GRB061110A 24387 0
2982 4.944397e+01 6.178971e+00 25 2.228732e-01 -8.700484e-01 -2.111094e+00 2.732670e+00 sw00113120000b_bgd.pha 4074.45 7501.5 6670.62 5531.94 31.393231 1.770919e-11 324895_GRB080916A 24387 0
2983 4.947815e+01 2.818101e+00 08 4.190565e-01 -7.807621e-01 -2.602059e+00 5.344313e+00 sw00429969000b_bgd.pha 4430.4 8212.14 7612.58 7161.97 46.628525 1.030228e-10 238108_GRB061110A 24387 0
2984 5.210571e+01 2.669800e+00 31 4.359910e-01 -3.748279e-01 -2.708711e+00 1.145193e+02 sw00301578000b_bgd.pha 618.544 1027.23 793.744 626.72 35.017749 1.127415e-07 350184_GRB090423 24387 1
2985 5.153870e+01 2.860211e+00 33 4.144851e-01 -1.272597e+00 -2.347048e+00 5.667632e+01 sw00259803000b_bgd.pha 3372.13 6240.58 5616.18 4863.04 50.662786 2.274883e-08 209755_GRB060512 24387 0
2986 4.937561e+01 5.952553e+00 07 2.301313e-01 -9.257156e-01 -2.245892e+00 2.608107e+00 sw00504779000b_bgd.pha 5173.12 9066.16 8232.64 9264.98 56.990242 1.433339e-11 231362_GRB060927 24387 0
2987 4.962402e+01 3.718890e+00 18 3.390628e-01 -1.266456e+00 -2.299819e+00 5.114892e+00 sw00227996000b_bgd.pha 3986.82 7366.61 6854.75 6461.28 26.557574 8.390654e-11 306778_GRB080319C 24387 0
2988 5.061279e+01 9.522753e+00 12 1.520515e-01 -4.988028e-01 -2.192263e+00 7.160308e+00 sw00285948000b_bgd.pha 3929.6 7343.09 6830.86 6300.8 46.628525 1.238613e-10 231362_GRB060927 24387 0
2989 5.170532e+01 2.910865e+00 21 4.091166e-01 -3.478942e-01 -1.962849e+00 6.777240e+01 sw00505801000b_bgd.pha 4693.74 7813.81 6074.4 5218.08 56.990242 2.464969e-08 337914_GRB081222 24387 0
2990 5.250244e+01 6.858224e+00 29 2.036083e-01 -9.834277e-01 -2.506730e+00 8.444246e+01 sw00505054000b_bgd.pha 10228.4 18971.8 17644.5 17078.1 50.662786 3.079551e-08 357512_GRB090715B 24387 0
2991 5.068787e+01 3.869021e+00 02 3.286081e-01 -1.162938e+00 -2.236612e+00 1.687159e+01 sw00361831000b_bgd.pha 3771.06 6871.26 6408.5 6372.58 40.675 1.294010e-09 276205_GRB070419A 24387 0
2992 5.056213e+01 1.789151e+00 09 5.736512e-01 -8.589155e-01 -1.931889e+00 2.548352e+01 sw00333320000b_bgd.pha 4077.1 7504.37 6803.36 6069.62 31.393231 5.254123e-09 301981_GRB080129 24387 0
2993 5.123596e+01 6.025788e+00 27 2.277325e-01 -4.778525e-01 -2.208577e+00 2.197609e+01 sw00210254000b_bgd.pha 4178.67 7808.43 7495.73 7766.58 56.990242 1.978925e-09 293795_GRB071010B 24387 0
2994 5.181824e+01 9.215777e+00 09 1.566205e-01 -8.387964e-01 -2.502726e+00 2.954689e+01 sw00333320000b_bgd.pha 4077.1 7504.37 6803.36 6069.62 31.393231 3.252498e-09 278693_GRB070506 24387 0
2995 5.114136e+01 2.951144e+00 11 4.049460e-01 -7.011699e-01 -2.057958e+00 3.504454e+01 sw00307604000b_bgd.pha 6445.04 10581 8166.03 7245.38 31.393231 7.458106e-09 151207_GRB050820A 24387 0
2996 5.137512e+01 5.283675e+00 23 2.546281e-01 -3.949577e-01 -2.760872e+00 2.884111e+01 sw00334877000b_bgd.pha 3821.07 7106.27 6614.19 6034.18 31.393231 4.799260e-09 208654_GRB060505 24387 0
2997 4.954529e+01 7.772896e-01 27 9.002472e-01 -1.085278e+00 -2.494543e+00 1.240368e+01 sw00286373000b_bgd.pha 3999.76 7470.46 7013.52 6625.58 56.990242 4.607089e-09 309096_GRB080413A 24387 0
2998 5.192200e+01 3.660912e+00 30 3.432804e-01 -9.095578e-01 -2.455761e+00 7.297804e+01 sw00306793000b_bgd.pha 4968.88 9463.55 9758.1 11678.7 40.675039 3.459018e-08 211117_GRB060522 24387 0
2999 5.166321e+01 4.882714e+00 23 2.719833e-01 -6.655168e-01 -2.424455e+00 4.292308e+01 sw00282066000b_bgd.pha 3831.74 7095.02 6492.58 5696.74 31.393231 1.018430e-08 238108_GRB061110A 24387 0
3000 5.059570e+01 4.960221e+00 31 2.684464e-01 -4.325447e-01 -1.963832e+00 1.239521e+01 sw00359378000b_bgd.pha 5963.25 9920.11 8201.97 8782.21 35.017749 5.440751e-10 224552_GRB060814 24387 0
3001 5.014160e+01 3.924558e+00 14 3.249023e-01 -3.887790e-01 -1.995197e+00 8.894020e+00 sw00307604000b_bgd.pha 6445.04 10581 8166.03 7245.38 56.291844 3.149850e-10 319584_GRB080810 24387 0
3002 5.235291e+01 3.882448e+00 22 3.277045e-01 -9.293466e-01 -2.643224e+00 1.144141e+02 sw00307931000b_bgd.pha 4609.88 8536.62 7947.66 7645.57 46.628525 7.854291e-08 117504_GRB050505 24387 0
3003 5.160767e+01 5.624673e-01 30 1.024021e+00 -1.186787e+00 -2.678864e+00 1.515956e+02 sw00433509000b_bgd.pha 3844.53 6834.99 5900.02 5108.38 40.675039 1.390692e-06 228581_GRB060908 24387 1
3004 5.145996e+01 5.027963e+00 21 2.654296e-01 -1.344586e+00 -2.562963e+00 3.314931e+01 sw00356890000b_bgd.pha 5696.42 11529.3 12341.8 10520.9 56.990242 5.022651e-09 180455_GRB060206 24387 0
3005 5.139526e+01 9.083954e+00 02 1.586679e-01 -8.647322e-01 -2.031675e+00 1.839355e+01 sw00162580000b_bgd.pha 4088.26 7442.46 6478.06 5266.54 40.675 9.711572e-10 111622_GRB050319 24387 0
3006 5.228333e+01 6.970518e+00 30 2.007398e-01 -1.017698e+00 -2.402622e+00 6.469052e+01 sw00307931000b_bgd.pha 4609.88 8536.62 7947.66 7645.57 40.675039 1.758956e-08 313116_GRB080604 24387 0
3007 4.831665e+01 1.758637e+00 02 5.799966e-01 -9.798814e-01 -2.317266e+00 1.942206e+00 sw00219646000b_bgd.pha 3923.81 7274.96 6694.7 6196.51 40.675 2.041920e-11 211957_GRB060526 24387 0
3008 5.141418e+01 3.550450e+00 14 3.516136e-01 -1.002303e+00 -2.362816e+00 4.165840e+01 sw00429969000b_bgd.pha 4430.4 8212.14 7612.58 7161.97 56.291844 1.097367e-08 350311_GRB090424 24387 0
3009 5.162354e+01 4.885155e+00 22 2.718705e-01 -1.268657e+00 -2.901226e+00 4.098965e+01 sw00337073000b_bgd.pha 4173.29 7901.14 8017.78 9321.75 46.628525 8.976835e-09 313087_GRB080603B 24387 0
3010 5.151550e+01 3.610868e+00 07 3.470062e-01 -6.478854e-01 -2.258080e+00 4.619908e+01 sw00338177000b_bgd.pha 13830.1 25633.1 23397.1 20452.6 56.990242 1.326470e-08 377179_GRB091127 24387 0
3011 5.227966e+01 1.549307e+00 14 6.276215e-01 -1.299127e+00 -2.630819e+00 2.014067e+02 sw00307931000b_bgd.pha 4609.88 8536.62 7947.66 7645.57 56.291844 4.673803e-07 114753_GRB050416A 24387 0
3012 5.019592e+01 2.228560e+00 07 4.955769e-01 -1.291267e+00 -2.203518e+00 1.444166e+01 sw00222683000b_bgd.pha 3862.75 7110.69 6417.42 5533.09 56.990242 1.431787e-09 150314_GRB050814 24387 0
3013 4.795227e+01 2.008856e+00 23 5.317636e-01 -1.373368e+00 -2.423994e+00 1.170573e+00 sw00501520000b_bgd.pha 3726.46 6847.9 6199.41 5351.34 31.393231 4.621447e-12 282003_GRB070611 24387 0
3014 5.123169e+01 3.584626e+00 16 3.489925e-01 -6.038655e-01 -2.129185e+00 3.351239e+01 sw00505646000b_bgd.pha 3369.42 6248 5744.83 5317.44 26.557574 6.316072e-09 276205_GRB070419A 24387 0
3015 5.083435e+01 2.054017e+00 07 5.239001e-01 -6.968118e-01 -2.344338e+00 3.183966e+01 sw00374210000b_bgd.pha 4566.4 8061.4 6866.85 5753.7 56.990242 1.092016e-08 114753_GRB050416A 24387 0
3016 4.973389e+01 9.498341e+00 26 1.524050e-01 -8.653150e-01 -2.169259e+00 2.609079e+00 sw00308812000b_bgd.pha 4385.7 8103.6 7412.8 6630.43 46.628525 1.235172e-11 316534_GRB080710 24387 0
3017 5.065063e+01 5.720033e+00 22 2.380941e-01 -3.721348e-01 -2.477482e+00 1.171145e+01 sw00202442000b_bgd.pha 5611.2 9113.32 6808.19 5790.87 46.628525 4.939622e-10 163438_GRB051111 24387 0
3018 5.239014e+01 3.011563e+00 33 3.988470e-01 -4.692622e-01 -2.398970e+00 1.453514e+02 sw00380311000b_bgd.pha 5136.19 9111.98 7353.84 5350.19 50.662786 1.241422e-07 106709_GRB050223 24387 0
3019 5.014160e+01 3.633449e+00 03 3.453151e-01 -5.682574e-01 -2.154204e+00 9.452810e+00 sw00113872000b_bgd.pha 4058.42 7488.96 6632.77 5527.38 35.017749 3.969646e-10 221755_GRB060729 24387 0
3020 5.101562e+01 1.838585e+00 32 5.636612e-01 -1.042881e+00 -2.140569e+00 4.220610e+01 sw00373871000b_bgd.pha 3541.28 6593.94 6199.92 6198.18 40.675039 1.782967e-08 295670_GRB071031 24387 0
3021 5.079285e+01 2.336582e+00 12 4.795327e-01 -9.118193e-01 -2.086122e+00 2.778345e+01 sw00115214000b_bgd.pha 4204.45 7708.59 6750.03 5471.26 46.628525 5.675955e-09 228581_GRB060908 24387 0
3022 5.033325e+01 2.059510e+00 07 5.229596e-01 -5.566762e-01 -2.485596e+00 1.785002e+01 sw00284850000b_bgd.pha 4714.54 8864.34 8720.67 9540.05 56.990242 3.220077e-09 306757_GRB080319B 24387 0
3023 5.182251e+01 2.240156e+00 07 4.938034e-01 -3.035852e-01 -2.050857e+00 9.361675e+01 sw00294645000b_bgd.pha 3827.79 7072.78 6443.02 5598.5 56.990242 6.034522e-08 209352_GRB060510B 24387 0
3024 4.842529e+01 2.052797e+00 22 5.241096e-01 -8.477993e-01 -2.683453e+00 1.988901e+00 sw00285653000b_bgd.pha 3987.3 7410.54 6758.88 5849.78 46.628525 9.964932e-12 213823_GRB060607A 24387 0
3025 5.084045e+01 4.272423e+00 24 3.034658e-01 -1.009516e+00 -1.966461e+00 1.857297e+01 sw00243690000b_bgd.pha 3969.58 7279.62 6417.46 5405.44 19.267549 1.325795e-09 221755_GRB060729 24387 0
3026 5.154602e+01 8.131290e+00 10 1.752217e-01 -1.414142e+00 -2.015294e+00 2.416254e+01 sw00334112000b_bgd.pha 4061.68 7607.25 7036.11 5969.42 19.267549 1.573189e-09 342121_GRB090205 24387 0
3027 5.190979e+01 1.825769e+00 27 5.662176e-01 -5.980210e-01 -2.529530e+00 1.186924e+02 sw00130679000b_bgd.pha 4254.51 7835.6 7171.34 6395.41 56.990242 1.638131e-07 313087_GRB080603B 24387 0
3028 5.056213e+01 3.459516e+00 04 3.587833e-01 -5.723307e-01 -2.463196e+00 1.593836e+01 sw00441454000b_bgd.pha 3476.43 6040.9 5057.86 4284.54 40.675039 1.475580e-09 208169_GRB060502A 24387 0
3029 5.173950e+01 3.540075e+00 25 3.524171e-01 -5.829904e-01 -2.425616e+00 6.072291e+01 sw00146372000b_bgd.pha 5027.79 8596.13 7009.98 6012.96 31.393231 2.564960e-08 316534_GRB080710 24387 0
3030 5.120056e+01 3.635280e+00 13 3.451787e-01 -8.952728e-01 -2.099807e+00 3.197933e+01 sw00232585000b_bgd.pha 3998.56 7407.28 6786.59 6230.7 56.990242 5.325629e-09 178750_GRB060124 24387 0
3031 5.100830e+01 4.973037e+00 21 2.678704e-01 -8.192863e-01 -1.996825e+00 1.988931e+01 sw00284850000b_bgd.pha 4714.54 8864.34 8720.67 9540.05 56.990242 1.478490e-09 278693_GRB070506 24387 0
3032 5.101685e+01 3.183055e+00 22 3.824956e-01 -7.563153e-01 -2.690863e+00 2.868097e+01 sw00313417000b_bgd.pha 3646.86 6739.98 6203.97 5452.16 46.628525 6.420475e-09 299787_GRB071227 24387 0
3033 5.149780e+01 5.678533e+00 10 2.395736e-01 -6.560580e-01 -1.912797e+00 3.125251e+01 sw00456939000b_bgd.pha 3244.83 6041.26 5574.54 4751.68 19.267549 3.389751e-09 313299_GRB080605 24387 0
3034 5.197205e+01 4.198578e+00 21 3.077765e-01 -6.071337e-01 -1.952854e+00 6.931112e+01 sw00373871000b_bgd.pha 3541.28 6593.94 6199.92 6198.18 56.990242 1.990929e-08 306757_GRB080319B 24387 0
3035 5.191284e+01 3.878786e+00 05 3.279504e-01 -5.702643e-01 -2.124665e+00 6.898802e+01 sw00286373000b_bgd.pha 3999.76 7470.46 7013.52 6625.58 50.662786 2.455189e-08 180455_GRB060206 24387 0
3036 5.094849e+01 3.748184e+00 23 3.369709e-01 -1.576281e+00 -2.393925e+00 2.335502e+01 sw00303609000b_bgd.pha 3352.54 6306.85 6049.86 6194.08 31.393231 2.469224e-09 213630_GRB060605 24387 0
3037 5.185913e+01 6.117332e+00 27 2.248033e-01 -1.220244e+00 -2.670838e+00 4.445420e+01 sw00299787000b_bgd.pha 3466.4 6338.24 5717.76 4911.2 56.990242 9.023980e-09 209755_GRB060512 24387 0
3038 5.165161e+01 2.071105e+00 24 5.209850e-01 -1.536487e+00 -2.911173e+00 8.112889e+01 sw00345551000b_bgd.pha 5447.37 9175.22 7377.79 6428.06 19.267549 6.604982e-08 287364_GRB070810A 24387 1
3039 5.107605e+01 7.804785e+00 27 1.817194e-01 -7.075374e-01 -1.975582e+00 1.458716e+01 sw00443861000b_bgd.pha 4088.53 7568.21 7090.42 6649.84 56.990242 6.166944e-10 111529_GRB050318 24387 0
3040 5.016907e+01 6.168596e+00 18 2.231957e-01 -9.112558e-01 -2.426704e+00 6.306148e+00 sw00339852000b_bgd.pha 3497.97 6525.12 6117.81 6001.42 26.557574 9.532646e-11 205851_GRB060418 24387 0
3041 5.199951e+01 2.889505e+00 33 4.113634e-01 -5.121392e-01 -2.269590e+00 9.561501e+01 sw00111063000b_bgd.pha 6471.95 10663.6 7972.45 6117.44 50.662786 6.175934e-08 305288_GRB080310 24387 0
3042 5.117065e+01 4.887596e+00 10 2.717578e-01 -1.513602e+00 -3.083949e+00 2.432505e+01 sw00291292000b_bgd.pha 5350.4 9190.4 7313.6 6067.2 19.267549 2.492922e-09 148225_GRB050730 24387 0
3043 5.235352e+01 2.296913e+00 18 4.853025e-01 -9.228485e-01 -1.898706e+00 1.695567e+02 sw00217805000b_bgd.pha 3757.44 6953.68 6319.12 5541.5 26.557574 1.443687e-07 259714_GRB070208 24387 1
3044 5.160706e+01 7.443493e+00 11 1.894950e-01 -7.177306e-01 -2.330427e+00 2.803304e+01 sw00436094000b_bgd.pha 3504.74 6446.58 5918.59 5770.85 31.393231 3.100423e-09 259714_GRB070208 24387 0
3045 5.107971e+01 3.609038e+00 05 3.471441e-01 -1.443780e+00 -2.390542e+00 2.798403e+01 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 50.662786 4.039285e-09 370791_GRB090926B 24387 0
3046 5.146423e+01 1.696387e+00 18 5.933866e-01 -1.033827e+00 -2.456931e+00 7.447303e+01 sw00424733000b_bgd.pha 4209.1 7704.54 6872 5742.29 26.557574 7.491239e-08 180455_GRB060206 24387 1
3047 5.135498e+01 1.979562e+00 29 5.369917e-01 -4.975209e-01 -2.202224e+00 5.942954e+01 sw00210254000b_bgd.pha 4178.67 7808.43 7495.73 7766.58 50.662786 3.589777e-08 114753_GRB050416A 24387 0
3048 5.052063e+01 6.819776e+00 22 2.046094e-01 -1.739099e+00 -2.490910e+00 8.665332e+00 sw00374210000b_bgd.pha 4566.4 8061.4 6866.85 5753.7 46.628525 1.545492e-10 117504_GRB050505 24387 0
3049 5.102905e+01 6.713586e+00 08 2.074262e-01 -9.080177e-01 -2.588838e+00 1.577374e+01 sw00370791000b_bgd.pha 3962.38 7482.45 7081.65 5982.88 46.628525 8.607742e-10 332851_GRB081028 24387 0
3050 5.224426e+01 3.615141e+00 01 3.466850e-01 -5.607398e-01 -2.777519e+00 1.068098e+02 sw00510649000b_bgd.pha 4062.8 7321.09 6494.13 5628.96 50.694 7.942288e-08 349510_GRB090418A 24387 0
3051 5.134827e+01 3.761610e+00 33 3.360208e-01 -6.106172e-01 -2.498045e+00 3.690150e+01 sw00154630000b_bgd.pha 3935.26 7267.9 6597.76 5823.9 50.662786 9.345029e-09 229185_GRB060912A 24387 0
3052 5.178345e+01 4.190644e+00 21 3.082469e-01 -8.851147e-01 -2.387097e+00 5.586849e+01 sw00235715000b_bgd.pha 4091.94 7503.57 6633.58 5422.93 56.990242 1.816787e-08 309096_GRB080413A 24387 0
3053 5.169006e+01 4.993177e+00 03 2.669703e-01 -1.557507e+00 -2.565137e+00 4.345495e+01 sw00287364000b_bgd.pha 4399.26 8217.38 7664.96 7491.41 35.017749 8.036734e-09 154112_GRB050908 24387 0
3054 5.176086e+01 4.326129e+00 19 3.004058e-01 -1.497300e+00 -2.044916e+00 5.304996e+01 sw00114299000b_bgd.pha 4122.3 7656.66 6986.29 6242.64 44.994283 1.105387e-08 282003_GRB070611 24387 0
3055 5.039551e+01 3.240422e+00 08 3.773209e-01 -4.819421e-01 -2.123049e+00 1.383596e+01 sw00191512000b_bgd.pha 5639.63 9019.82 6544.67 5154.83 46.628525 1.013224e-09 275087_GRB070411 24387 0
3056 5.134399e+01 1.653056e+00 26 6.030780e-01 -9.718875e-01 -2.242752e+00 6.590451e+01 sw00511235000b_bgd.pha 2925.96 5366.43 4937.74 4524.7 46.628525 5.355367e-08 357512_GRB090715B 24387 0
3057 5.113708e+01 2.956027e+00 03 4.044462e-01 -1.173496e+00 -2.849021e+00 3.482955e+01 sw00334877000b_bgd.pha 3821.07 7106.27 6614.19 6034.18 35.017749 9.731000e-09 313116_GRB080604 24387 0
3058 5.225769e+01 3.379568e+00 30 3.653328e-01 -1.211252e+00 -2.403888e+00 1.143085e+02 sw00357512000b_bgd.pha 3480.37 6488.66 6102.46 5938.34 40.675039 7.731155e-08 239899_GRB061121 24387 0
3059 4.978333e+01 5.342263e+00 22 2.522759e-01 -5.143158e-01 -2.692800e+00 4.571755e+00 sw00113120000b_bgd.pha 4074.45 7501.5 6670.62 5531.94 46.628525 3.855916e-11 255445_GRB070110 24387 0
3060 4.990601e+01 3.805551e+00 27 3.329483e-01 -9.367732e-01 -2.023367e+00 6.949032e+00 sw00436981000b_bgd.pha 4231.82 8149.74 8824.02 11819.8 56.990242 1.823421e-10 337914_GRB081222 24387 0
3061 5.011108e+01 6.777666e+00 25 2.057172e-01 -4.978155e-01 -2.387707e+00 5.436974e+00 sw00333666000b_bgd.pha 3897.97 7284.46 6873.82 6831.09 31.393231 6.908259e-11 240766_GRB061126 24387 0
3062 5.160889e+01 8.387612e+00 15 1.704374e-01 -1.025532e+00 -2.321657e+00 2.526695e+01 sw00305288000b_bgd.pha 4494.78 7963.6 6857.09 6113.15 44.994283 2.171308e-09 324561_GRB080913 24387 0
3063 5.183960e+01 8.354046e+00 14 1.710490e-01 -1.236660e+00 -2.116543e+00 3.307234e+01 sw00294835000b_bgd.pha 3929.02 7233.97 6531.18 5579.89 56.291844 3.389641e-09 332851_GRB081028 24387 0
3064 5.142212e+01 3.985587e+00 31 3.209251e-01 -7.976038e-01 -2.080013e+00 3.837142e+01 sw00434360000b_bgd.pha 3483.62 6385.95 5775.95 5121.86 35.017749 7.253070e-09 287364_GRB070810A 24387 0
3065 4.986938e+01 4.274254e+00 21 3.033604e-01 -8.761577e-01 -2.357035e+00 6.070101e+00 sw00148646000b_bgd.pha 4059.15 8102.99 8764.29 10027 56.990242 1.166260e-10 305288_GRB080310 24387 0
3066 5.056641e+01 2.920020e+00 03 4.081612e-01 -1.360545e+00 -2.347128e+00 1.822130e+01 sw00416076000b_bgd.pha 4981.83 9062.68 8013.87 6473.41 35.017749 1.900010e-09 324561_GRB080913 24387 0
3067 5.107056e+01 5.400851e+00 15 2.499668e-01 -9.392913e-01 -1.913786e+00 1.993908e+01 sw00177408000b_bgd.pha 3707.82 6884.09 6300.62 5721.96 44.994283 1.310494e-09 231231_GRB060926 24387 0
3068 5.185181e+01 1.939283e+00 27 5.443505e-01 -8.383762e-01 -2.366505e+00 1.067398e+02 sw00302506000b_bgd.pha 3469.09 6404.02 5775.33 4936.35 56.990242 1.175472e-07 153514_GRB050904 24387 0
3069 5.082336e+01 2.286538e+00 23 4.868345e-01 -1.034497e+00 -2.734830e+00 2.921514e+01 sw00505646000b_bgd.pha 3369.42 6248 5744.83 5317.44 31.393231 8.679754e-09 217805_GRB060708 24387 0
3070 5.063843e+01 5.202506e+00 15 2.579602e-01 -8.254593e-01 -2.829654e+00 1.251155e+01 sw00351588000b_bgd.pha 3414.48 6315.76 5768.53 5074.64 44.994283 5.488495e-10 114753_GRB050416A 24387 0
3071 5.127014e+01 3.233099e+00 01 3.779737e-01 -9.197330e-01 -1.930638e+00 3.793822e+01 sw00213180000b_bgd.pha 4121.38 7617.42 7051.6 6616.78 50.694 6.937806e-09 313417_GRB080607 24387 0
3072 5.184631e+01 2.175465e+00 02 5.038632e-01 -2.437889e-01 -2.391712e+00 9.817795e+01 sw00209352000b_bgd.pha 4072 7540.99 6934.77 6289.92 40.675 9.148581e-08 148646_GRB050802 24387 0
3073 4.920837e+01 3.005460e+00 17 3.994547e-01 -1.071722e+00 -2.419751e+00 3.734214e+00 sw00278903000b_bgd.pha 4433.84 7920.37 6907.42 6241.01 0.075701 4.537726e-11 338895_GRB090102 24387 0
3074 4.999817e+01 5.984744e-01 13 1.000954e+00 -1.245506e+00 -2.162245e+00 2.322969e+01 sw00255445000b_bgd.pha 3874.14 7197.73 6713.9 6229.55 56.990242 2.474037e-08 342121_GRB090205 24387 0
3075 5.210205e+01 5.199455e+00 14 2.580872e-01 -8.438531e-01 -2.482955e+00 6.750508e+01 sw00295301000b_bgd.pha 3956.75 7270.5 6578.61 5704.7 56.291844 2.393318e-08 152113_GRB050826 24387 0
3076 5.223755e+01 2.761344e+00 21 4.253799e-01 -1.479734e+00 -2.530102e+00 1.300457e+02 sw00154112000b_bgd.pha 3820.88 7070.96 6351.04 5385.98 56.990242 1.119143e-07 317508_GRB080721 24387 0
3077 5.150024e+01 2.500750e+00 26 4.570449e-01 -1.673386e+00 -2.593786e+00 5.978959e+01 sw00453628000b_bgd.pha 4250.91 7453.6 6268.34 5500.37 46.628525 2.565367e-08 312047_GRB080520 24387 0
3078 4.940369e+01 1.195949e+00 17 7.286144e-01 -1.098545e+00 -2.616839e+00 8.528755e+00 sw00458059000b_bgd.pha 3039.31 5655.33 5409.42 5451.9 0.075701 9.101720e-10 331093_GRB081008 24387 0
3079 5.168884e+01 7.708969e+00 14 1.837186e-01 -5.198120e-01 -2.546242e+00 2.986202e+01 sw00235715000b_bgd.pha 4091.94 7503.57 6633.58 5422.93 56.291844 3.893166e-09 294835_GRB071020 24387 0
3080 5.203857e+01 8.662243e+00 22 1.655930e-01 -8.926592e-01 -2.225704e+00 4.026000e+01 sw00355359000b_bgd.pha 3707.97 6845.6 6266.7 5410.64 46.628525 5.807600e-09 330856_GRB081007 24387 0
3081 5.200012e+01 4.763707e+00 30 2.775991e-01 -6.425263e-01 -2.212689e+00 6.456895e+01 sw00209351000b_bgd.pha 4437.44 8237.87 7616.99 7224.78 40.675039 2.035526e-08 342121_GRB090205 24387 0
3082 5.170837e+01 3.732316e+00 02 3.381008e-01 -9.163436e-01 -2.632432e+00 5.620537e+01 sw00276205000b_bgd.pha 3958.99 7296.58 6589.17 5551.52 40.675 2.215453e-08 313417_GRB080607 24387 0
3083 5.000244e+01 2.577647e+00 02 4.472214e-01 -9.971332e-01 -2.324529e+00 1.043008e+01 sw00252588000b_bgd.pha 3670.59 6781.54 6151.25 5350.8 40.675 6.384213e-10 159994_GRB051016B 24387 0
3084 5.178711e+01 2.516007e+00 19 4.550616e-01 -6.722021e-01 -2.179632e+00 8.282654e+01 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 44.994283 5.056635e-08 209755_GRB060512 24387 0
3085 5.098022e+01 4.407908e+00 10 2.958630e-01 -8.064217e-01 -2.604572e+00 2.126903e+01 sw00334112000b_bgd.pha 4061.68 7607.25 7036.11 5969.42 19.267549 2.398396e-09 211117_GRB060522 24387 0
