filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
1861 5.021301e+01 2.761954e+00 24 4.253108e-01 -9.869671e-01 -2.313479e+00 1.264030e+01 sw00180455000b_bgd.pha 3646.1 6706.72 5974.58 5146.46 19.267549 9.390224e-10 332931_GRB081029 27147 0
1862 5.147217e+01 3.533972e+00 24 3.528915e-01 -7.001415e-01 -2.306414e+00 4.469611e+01 sw00508161000b_bgd.pha 3325.3 5974.42 5249.73 4614.77 19.267549 1.296358e-08 117504_GRB050505 27147 0
1863 5.219360e+01 3.847051e+00 24 3.300976e-01 -1.209819e+00 -2.851630e+00 9.593758e+01 sw00339696000b_bgd.pha 4455.09 7710.69 6566.42 6223.33 19.267549 5.804710e-08 306757_GRB080319B 27147 1
1864 4.958435e+01 5.804253e+00 16 2.351471e-01 -1.150127e+00 -2.169389e+00 3.388905e+00 sw00315080000b_bgd.pha 4184 7665.82 7105.62 7202.85 26.557574 2.714757e-11 156467_GRB050922C 27147 0
1865 5.006104e+01 6.649961e-01 15 9.609632e-01 -9.042448e-01 -2.481767e+00 2.397557e+01 sw00338895000b_bgd.pha 3953.98 7051.55 6212.05 5895.95 44.994283 2.920519e-08 293795_GRB071010B 27147 0
1866 5.142090e+01 2.045473e+00 07 5.253699e-01 -8.438983e-01 -1.826375e+00 6.272765e+01 sw00151334000b_bgd.pha 4443.17 8189.24 7580.78 7215.31 56.990242 2.384268e-08 374210_GRB091029 27147 0
1867 5.097107e+01 5.441130e+00 13 2.484036e-01 -1.067931e+00 -2.136446e+00 1.767003e+01 sw00304379000b_bgd.pha 3353.02 6198.26 5636.42 5128.61 56.990242 1.128054e-09 370846_GRB090927 27147 0
1868 5.085449e+01 3.112261e+00 08 3.890804e-01 -5.224832e-01 -2.841481e+00 2.420081e+01 sw00355942000b_bgd.pha 5288.58 8769.04 6788.26 5713.25 46.628525 4.754330e-09 217805_GRB060708 27147 0
1869 5.169495e+01 3.166577e+00 30 3.840083e-01 -8.779766e-01 -1.928045e+00 6.285767e+01 sw00355359000b_bgd.pha 3707.97 6845.6 6266.7 5410.64 40.675039 1.916660e-08 326115_GRB080928 27147 0
1870 5.113892e+01 3.515053e+00 21 3.543702e-01 -6.521743e-01 -2.341347e+00 3.058157e+01 sw00378559000b_bgd.pha 3421.94 6176.85 5526.21 4843.76 56.990242 6.088858e-09 313116_GRB080604 27147 0
1871 5.175049e+01 2.548353e+00 11 4.509135e-01 -9.428759e-01 -2.417719e+00 7.868319e+01 sw00331332000b_bgd.pha 4305.98 7919.44 7316.37 6847.07 31.393231 5.309104e-08 147478_GRB050724 27147 1
1872 5.192688e+01 3.288635e+00 09 3.730791e-01 -3.254923e-01 -2.500649e+00 7.976005e+01 sw00302728000b_bgd.pha 3705.07 6813.49 6113.39 5150.59 31.393231 4.725190e-08 370791_GRB090926B 27147 1
1873 5.135193e+01 2.628301e+00 23 4.409778e-01 -9.203544e-01 -2.459820e+00 4.863239e+01 sw00350479000b_bgd.pha 3396.46 6324.88 5865.5 5365.66 31.393231 2.093399e-08 151207_GRB050820A 27147 0
1874 5.169983e+01 3.336083e-01 32 1.199753e+00 -8.244590e-01 -1.998765e+00 1.974926e+02 sw00319036000b_bgd.pha 3564.61 6649.97 6098.72 5133.73 40.675039 3.043730e-06 287364_GRB070810A 27147 1
1875 5.065613e+01 3.497354e+00 02 3.557647e-01 -1.073840e+00 -2.456534e+00 1.761049e+01 sw00324895000b_bgd.pha 4713.66 8414.53 7149.5 5780.06 40.675 1.673547e-09 353540_GRB090529A 27147 0
1876 5.085938e+01 2.201097e+00 32 4.998286e-01 -5.405218e-01 -2.849721e+00 3.126462e+01 sw00358574000b_bgd.pha 3621.34 6547.81 5841.47 5219.09 40.675039 1.208996e-08 156467_GRB050922C 27147 0
1877 5.206360e+01 4.623951e+00 32 2.844975e-01 -9.767473e-01 -2.251989e+00 7.119056e+01 sw00313417000b_bgd.pha 3646.86 6739.98 6203.97 5452.16 40.675039 2.482139e-08 301981_GRB080129 27147 0
1878 5.167908e+01 1.069008e+00 01 7.733173e-01 -1.527213e+00 -2.292989e+00 1.242913e+02 sw00337115000b_bgd.pha 3679.62 6857.17 6437.63 6423.39 50.694 2.877197e-07 342121_GRB090205 27147 1
1879 5.087769e+01 5.071904e+00 15 2.635088e-01 -3.501268e-01 -2.360538e+00 1.683381e+01 sw00191512000b_bgd.pha 5639.63 9019.82 6544.67 5154.83 44.994283 1.283366e-09 151207_GRB050820A 27147 0
1880 5.085510e+01 2.727778e+00 29 4.292101e-01 -9.057036e-01 -2.246514e+00 2.671565e+01 sw00113872000b_bgd.pha 4058.42 7488.96 6632.77 5527.38 50.662786 5.116867e-09 103780_GRB050126 27147 0
1881 5.085083e+01 8.235650e+00 01 1.732417e-01 -5.033598e-01 -2.424122e+00 1.073031e+01 sw00309096000b_bgd.pha 8465.66 13250.4 9684.56 9441.65 50.694 3.229009e-10 349450_GRB090417B 27147 0
1882 5.214478e+01 1.764129e+00 12 5.788441e-01 -8.599209e-01 -2.565662e+00 1.590354e+02 sw00213630000b_bgd.pha 3920.2 7243.2 6641.28 5987.86 46.628525 2.701581e-07 147478_GRB050724 27147 1
1883 5.090820e+01 6.478624e+00 09 2.139431e-01 -1.178284e+00 -2.167508e+00 1.415613e+01 sw00505646000b_bgd.pha 3369.42 6248 5744.83 5317.44 31.393231 6.143205e-10 305288_GRB080310 27147 0
1884 5.186523e+01 4.954728e+00 31 2.686940e-01 -6.724978e-01 -2.127219e+00 5.350814e+01 sw00157870000b_bgd.pha 3850.32 7093.52 6431.26 5665.25 35.017749 1.297986e-08 351588_GRB090510 27147 0
1885 5.076294e+01 4.493349e+00 17 2.912613e-01 -9.892575e-01 -2.227859e+00 1.630411e+01 sw00285948000b_bgd.pha 3929.6 7343.09 6830.86 6300.8 0.075701 1.117471e-09 337914_GRB081222 27147 0
1886 5.102844e+01 3.861088e+00 03 3.291445e-01 -6.394777e-01 -2.113265e+00 2.501222e+01 sw00295301000b_bgd.pha 3956.75 7270.5 6578.61 5704.7 35.017749 3.178261e-09 350311_GRB090424 27147 0
1887 4.681213e+01 9.286416e-01 31 8.295994e-01 -6.857616e-01 -2.488222e+00 4.914507e-01 sw00210084000b_bgd.pha 4016.8 7414.1 6660.34 5681.92 35.017749 1.970940e-12 211957_GRB060526 27147 0
1888 5.079468e+01 4.948625e+00 24 2.689697e-01 -7.257670e-01 -2.247026e+00 1.561661e+01 sw00145675000b_bgd.pha 4031.34 7468.27 6803.42 6047.89 19.267549 1.004197e-09 342121_GRB090205 27147 0
1889 5.221375e+01 5.223256e+00 33 2.571001e-01 -1.225767e+00 -1.900286e+00 7.647500e+01 sw00305288000b_bgd.pha 4494.78 7963.6 6857.09 6113.15 50.662786 1.967938e-08 208654_GRB060505 27147 0
1890 5.206055e+01 4.146704e+00 22 3.108786e-01 -5.048124e-01 -1.873147e+00 7.751912e+01 sw00359951000b_bgd.pha 3351.52 6226.35 5738.48 5054.45 46.628525 2.249498e-08 280706_GRB070529 27147 0
1891 5.155823e+01 4.063094e+00 12 3.160123e-01 -9.676908e-01 -2.462506e+00 4.419390e+01 sw00235715000b_bgd.pha 4091.94 7503.57 6633.58 5422.93 46.628525 1.181453e-08 316204_GRB080707 27147 0
1892 4.940674e+01 3.876345e+00 20 3.281146e-01 -8.744418e-01 -2.498474e+00 3.854245e+00 sw00352190000b_bgd.pha 3539.86 6593.38 6300.46 6241.87 56.291844 3.709469e-11 373674_GRB091024 27147 0
1893 4.875488e+01 1.567005e+00 27 6.232943e-01 -1.210051e+00 -2.511677e+00 3.456839e+00 sw00278854000b_bgd.pha 5394.06 9375.89 7778.37 6591.7 56.990242 7.009327e-11 370791_GRB090926B 27147 0
1894 5.106384e+01 2.749749e+00 31 4.266953e-01 -9.333834e-01 -1.676383e+00 3.377410e+01 sw00251634000b_bgd.pha 3759.17 6914.37 6179.31 5168.29 35.017749 4.240254e-09 152113_GRB050826 27147 0
1895 5.176147e+01 2.877910e+00 14 4.125934e-01 -8.543853e-01 -2.497698e+00 7.291287e+01 sw00436094000b_bgd.pha 3504.74 6446.58 5918.59 5770.85 56.291844 4.344464e-08 302888_GRB080210 27147 0
1896 5.153015e+01 3.234930e+00 14 3.778103e-01 -1.166845e+00 -2.380327e+00 5.115571e+01 sw00291728000b_bgd.pha 3746.46 6947.41 6408.3 5746.64 56.291844 1.745040e-08 229185_GRB060912A 27147 0
1897 5.149048e+01 2.327427e+00 17 4.808520e-01 -7.290140e-01 -2.181880e+00 6.220069e+01 sw00430094000b_bgd.pha 3959.02 7284.03 6637.18 5793.05 0.075701 3.215621e-08 147478_GRB050724 27147 1
1898 5.189514e+01 3.349664e+00 04 3.678445e-01 -1.486663e+00 -2.540122e+00 7.581928e+01 sw00436737000b_bgd.pha 3852.26 6932.8 6344.29 6566.02 40.675039 3.472289e-08 152113_GRB050826 27147 0
1899 5.083191e+01 4.985243e+00 29 2.673242e-01 -1.134646e+00 -2.263796e+00 1.620083e+01 sw00458059000b_bgd.pha 3039.31 5655.33 5409.42 5451.9 50.662786 1.003451e-09 309096_GRB080413A 27147 0
1900 5.181458e+01 4.941302e+00 21 2.693012e-01 -1.528804e+00 -2.676035e+00 5.059068e+01 sw00356912000b_bgd.pha 3204.8 5987.52 5622.24 5129.7 56.990242 1.158143e-08 192059_GRB060223A 27147 0
1901 5.054688e+01 7.015069e+00 31 1.996240e-01 -6.980031e-01 -2.457821e+00 8.713544e+00 sw00243690000b_bgd.pha 3969.58 7279.62 6417.46 5405.44 35.017749 2.009389e-10 263361_GRB070306 27147 0
1902 5.038086e+01 4.266931e+00 02 3.037822e-01 -1.123814e+00 -2.448375e+00 1.095309e+01 sw00180151000b_bgd.pha 3611.49 6684.99 5994.91 5041.3 40.675 4.474561e-10 359711_GRB090812 27147 0
1903 5.056885e+01 2.773550e+00 19 4.240039e-01 -6.394704e-01 -2.165033e+00 1.898184e+01 sw00311159000b_bgd.pha 4353.6 8087.31 7544.77 6870.9 44.994283 2.356336e-09 373458_GRB091020 27147 0
1904 4.695618e+01 3.958124e+00 27 3.227027e-01 -1.084447e+00 -2.068399e+00 2.256501e-01 sw00272773000b_bgd.pha 4139.84 7661.63 6931.74 5840.62 56.990242 1.360330e-13 180977_GRB060210 27147 0
1905 4.857727e+01 2.073547e+00 12 5.205712e-01 -4.459176e-01 -3.062830e+00 2.353206e+00 sw00294645000b_bgd.pha 3827.79 7072.78 6443.02 5598.5 46.628525 8.025971e-12 111529_GRB050318 27147 0
1906 5.116272e+01 2.677734e+00 14 4.350505e-01 -7.129012e-01 -1.665252e+00 3.858727e+01 sw00222683000b_bgd.pha 3862.75 7110.69 6417.42 5533.09 56.291844 5.597286e-09 302888_GRB080210 27147 0
1907 5.248779e+01 5.073735e+00 11 2.634293e-01 -1.289343e+00 -2.603729e+00 1.074250e+02 sw00277582000b_bgd.pha 4685.1 8305.44 7095.81 5956.51 31.393231 5.401882e-08 377179_GRB091127 27147 1
1908 5.155640e+01 4.078351e+00 31 3.150629e-01 -1.089156e+00 -1.889536e+00 4.396834e+01 sw00456073000b_bgd.pha 5089.86 8374.1 6705.58 5689.74 35.017749 7.498890e-09 312047_GRB080520 27147 0
1909 5.012329e+01 3.346613e+00 17 3.681027e-01 -7.791798e-01 -2.129108e+00 9.866410e+00 sw00306757000b_bgd.pha 8479.7 18377.4 22443.2 21557.6 0.075701 4.514055e-10 309096_GRB080413A 27147 0
1910 5.115112e+01 3.416796e+00 30 3.622535e-01 -1.000135e+00 -2.543572e+00 3.170434e+01 sw00443861000b_bgd.pha 4088.53 7568.21 7090.42 6649.84 40.675039 6.833791e-09 238174_GRB061110B 27147 0
1911 5.146118e+01 3.003629e+00 14 3.996374e-01 -1.104247e+00 -1.852197e+00 4.998061e+01 sw00230711000b_bgd.pha 3641.89 6798.37 6447.51 6284.65 56.291844 1.132889e-08 224552_GRB060814 27147 0
1912 5.215637e+01 6.128317e+00 24 2.244569e-01 -4.679645e-01 -2.146411e+00 6.249764e+01 sw00235715000b_bgd.pha 4091.94 7503.57 6633.58 5422.93 19.267549 1.608142e-08 113120_GRB050401 27147 0
1913 5.142395e+01 5.486291e+00 24 2.466741e-01 -1.370920e+00 -1.880453e+00 2.955583e+01 sw00373871000b_bgd.pha 3541.28 6593.94 6199.92 6198.18 19.267549 2.652160e-09 331093_GRB081008 27147 0
1914 5.200684e+01 4.987074e+00 24 2.672424e-01 -5.017587e-01 -2.691257e+00 6.264234e+01 sw00505646000b_bgd.pha 3369.42 6248 5744.83 5317.44 19.267549 2.411331e-08 229185_GRB060912A 27147 1
1915 5.090637e+01 6.888129e+00 16 2.028364e-01 -8.880061e-01 -2.669111e+00 1.339296e+01 sw00435160000b_bgd.pha 6324.41 9757.5 6616.94 5294.24 26.557574 5.590603e-10 211957_GRB060526 27147 0
1916 5.135315e+01 4.578179e+00 22 2.868320e-01 -4.555496e-01 -2.768392e+00 3.167720e+01 sw00324805000b_bgd.pha 6740.08 12109.1 11628.8 14494.4 46.628525 6.481010e-09 228316_GRB060906 27147 0
1917 5.197449e+01 2.395780e+00 05 4.711730e-01 -5.442853e-01 -2.753651e+00 1.064066e+02 sw00114753000b_bgd.pha 4006.1 7485.9 6968 6824.9 50.662786 1.136629e-07 299787_GRB071227 27147 0
1918 5.242432e+01 4.188814e+00 23 3.083557e-01 -6.252113e-01 -2.295065e+00 1.168839e+02 sw00421124000b_bgd.pha 5716.82 9376.77 7457.52 7187.63 31.393231 6.650108e-08 319584_GRB080810 27147 1
1919 5.192383e+01 3.306333e+00 13 3.715458e-01 -9.896836e-01 -2.263645e+00 7.915366e+01 sw00305288000b_bgd.pha 4494.78 7963.6 6857.09 6113.15 56.990242 3.867649e-08 323898_GRB080905B 27147 0
1920 5.128174e+01 2.860821e+00 13 4.144196e-01 -5.556239e-01 -2.442933e+00 4.215548e+01 sw00361830000b_bgd.pha 3657.54 6813.15 6550.46 6750.62 56.990242 1.520533e-08 373172_GRB091018 27147 0
1921 5.168274e+01 5.454556e+00 31 2.478869e-01 -9.990334e-01 -1.982443e+00 4.000993e+01 sw00445414000b_bgd.pha 3642.58 6743.82 6143.79 5485.26 35.017749 5.876958e-09 352190_GRB090516 27147 0
1922 5.198242e+01 2.085142e+00 08 5.186147e-01 -8.015770e-01 -2.222920e+00 1.181953e+02 sw00177408000b_bgd.pha 3707.82 6884.09 6300.62 5721.96 46.628525 1.163768e-07 351588_GRB090510 27147 0
1923 5.163391e+01 2.507463e+00 33 4.561701e-01 -4.137006e-01 -2.432244e+00 6.960285e+01 sw00455155000b_bgd.pha 2933.98 5410.86 4926.53 4356.13 50.662786 4.531535e-08 294835_GRB071020 27147 0
1924 5.193726e+01 5.868333e+00 01 2.329532e-01 -1.281747e+00 -2.554696e+00 5.040123e+01 sw00294645000b_bgd.pha 3827.79 7072.78 6443.02 5598.5 50.694 1.138106e-08 316534_GRB080710 27147 0
1925 5.159668e+01 9.713774e+00 17 1.493405e-01 -1.334069e+00 -2.402596e+00 2.183041e+01 sw00279898000b_bgd.pha 3707.46 6836.78 6229.33 5481.2 0.075701 1.337815e-09 211117_GRB060522 27147 0
1926 5.208801e+01 9.230424e+00 30 1.563963e-01 -1.269409e+00 -2.122924e+00 4.025106e+01 sw00284850000b_bgd.pha 4714.54 8864.34 8720.67 9540.05 40.675039 4.903538e-09 211117_GRB060522 27147 0
1927 5.004395e+01 1.776945e+00 04 5.761726e-01 -1.677465e-01 -2.079326e+00 1.409516e+01 sw00282445000b_bgd.pha 4492.39 8230.6 7533.74 6985.12 40.675039 1.872182e-09 208169_GRB060502A 27147 0
1928 5.078003e+01 2.361604e+00 04 4.759633e-01 -6.884244e-01 -1.966302e+00 2.717269e+01 sw00176818000b_bgd.pha 4610.22 8496.32 7697.06 6715.46 40.675039 4.839115e-09 224552_GRB060814 27147 0
1929 4.825500e+01 2.751579e+00 16 4.264870e-01 -9.319996e-01 -3.228624e+00 1.330310e+00 sw00318832000b_bgd.pha 5371.38 9084.4 7472.56 7104.22 26.557574 7.660768e-13 351588_GRB090510 27147 0
1930 4.805176e+01 7.186561e+00 16 1.954423e-01 -9.737032e-01 -2.719997e+00 4.824385e-01 sw00313087000b_bgd.pha 3416.35 6449.25 6166.46 6044.4 26.557574 7.568216e-14 154112_GRB050908 27147 0
1931 4.921143e+01 3.765272e+00 25 3.357626e-01 -8.312036e-01 -2.087272e+00 3.149849e+00 sw00349447000b_bgd.pha 3665.82 6757.55 6101.47 5194.74 31.393231 3.382813e-11 180455_GRB060206 27147 0
1932 5.180969e+01 2.429346e+00 03 4.665613e-01 -1.420733e+00 -1.498087e+00 8.715644e+01 sw00279935000b_bgd.pha 4040.93 7515.25 7110.53 6720.21 35.017749 2.128774e-08 326115_GRB080928 27147 0
1933 5.028748e+01 7.230502e+00 19 1.943988e-01 -1.692513e+00 -2.399001e+00 6.294715e+00 sw00333666000b_bgd.pha 3897.97 7284.46 6873.82 6831.09 44.994283 7.244929e-11 111063_GRB050315 27147 0
1934 5.239319e+01 5.416718e+00 14 2.493486e-01 -1.011972e+00 -2.313270e+00 9.118971e+01 sw00176818000b_bgd.pha 4610.22 8496.32 7697.06 6715.46 56.291844 3.695349e-08 377179_GRB091127 27147 0
1935 5.234619e+01 2.583139e+00 09 4.465358e-01 -1.061554e+00 -2.536017e+00 1.547022e+02 sw00293924000b_bgd.pha 4165.91 7727.17 7042.71 6115.97 31.393231 1.722820e-07 113120_GRB050401 27147 1
1936 5.224915e+01 2.140068e+00 02 5.095431e-01 -1.071982e+00 -2.086507e+00 1.578695e+02 sw00331475000b_bgd.pha 3970.66 7410.99 6956.4 6422.37 40.675 1.677010e-07 278693_GRB070506 27147 1
1937 4.958862e+01 4.049667e+00 16 3.168526e-01 -9.053359e-01 -2.567638e+00 4.588950e+00 sw00234516000b_bgd.pha 3672.51 6784.75 6156.03 5330.08 26.557574 5.138618e-11 377179_GRB091127 27147 0
1938 5.208069e+01 1.770232e+00 02 5.775689e-01 -1.400888e+00 -2.350861e+00 1.473984e+02 sw00213823000b_bgd.pha 4214.99 7849.82 7225.1 6195.3 40.675 2.142309e-07 163438_GRB051111 27147 1
1939 4.945923e+01 4.276085e+00 22 3.032552e-01 -1.168280e+00 -2.203438e+00 3.784139e+00 sw00380311000b_bgd.pha 5136.19 9111.98 7353.84 5350.19 46.628525 4.136439e-11 231362_GRB060927 27147 0
1940 5.235229e+01 1.702490e+00 24 5.920466e-01 -1.127468e+00 -2.642360e+00 2.065608e+02 sw00444643000b_bgd.pha 3996.46 7389.5 6811.13 6269.03 19.267549 4.323535e-07 351588_GRB090510 27147 1
1941 5.214783e+01 2.024723e+00 08 5.289740e-01 -6.725331e-01 -2.246260e+00 1.458453e+02 sw00333666000b_bgd.pha 3897.97 7284.46 6873.82 6831.09 46.628525 1.682155e-07 192059_GRB060223A 27147 1
1942 5.243164e+01 7.331810e+00 12 1.920351e-01 -9.899082e-01 -2.248430e+00 7.340836e+01 sw00152325000b_bgd.pha 4514.86 8201.66 7002.7 5350.72 46.628525 2.055550e-08 313087_GRB080603B 27147 0
1943 5.062195e+01 5.209830e+00 08 2.576560e-01 -8.750735e-01 -1.727949e+00 1.226194e+01 sw00359711000b_bgd.pha 3442.18 6258.42 5650.5 5340.5 46.628525 4.091563e-10 114753_GRB050416A 27147 0
1944 5.067505e+01 8.560170e-01 17 8.620611e-01 -1.135226e+00 -2.259854e+00 4.361210e+01 sw00305011000b_bgd.pha 3768.8 6944.27 6256.75 5296.11 0.075701 5.783573e-08 154112_GRB050908 27147 1
1945 5.186584e+01 2.298744e+00 20 4.850331e-01 -1.130216e+00 -2.367515e+00 9.665812e+01 sw00309096000b_bgd.pha 8465.66 13250.4 9684.56 9441.65 56.291844 8.094513e-08 324561_GRB080913 27147 0
1946 5.165771e+01 1.488888e+00 26 6.428573e-01 -3.923647e-01 -2.280200e+00 1.008130e+02 sw00304379000b_bgd.pha 3353.02 6198.26 5636.42 5128.61 46.628525 1.350666e-07 217805_GRB060708 27147 1
1947 5.064514e+01 1.645123e+00 02 6.048869e-01 -8.573487e-01 -2.327792e+00 2.956579e+01 sw00371050000b_bgd.pha 4585.36 8728.05 8902.61 10530.2 40.675 1.158331e-08 313087_GRB080603B 27147 0
1948 5.214478e+01 6.797195e+00 20 2.052020e-01 -8.339783e-01 -1.775642e+00 5.637854e+01 sw00152113000b_bgd.pha 17075.7 31351.3 27852.4 23070.2 56.291844 8.901500e-09 346386_GRB090313 27147 0
1949 5.241272e+01 5.738952e+00 03 2.374257e-01 -9.413800e-02 -2.798948e+00 8.880391e+01 sw00106442000b_bgd.pha 4740.03 8721.14 7692.51 6271.87 35.017749 4.369711e-08 294835_GRB071020 27147 0
1950 5.209900e+01 4.231534e+00 07 3.058376e-01 -7.505411e-01 -2.784567e+00 7.971408e+01 sw00353540000b_bgd.pha 3898.59 7140.54 6395.75 5566.72 56.990242 4.223589e-08 131560_GRB050603 27147 0
1951 5.151184e+01 2.083922e+00 11 5.188199e-01 -8.479504e-01 -2.430251e+00 6.878309e+01 sw00228006000b_bgd.pha 4170.64 7689.3 6977.2 6106.61 31.393231 5.173354e-08 211957_GRB060526 27147 1
1952 5.175659e+01 2.626470e+00 24 4.412004e-01 -7.776005e-01 -2.461330e+00 7.753118e+01 sw00111063000b_bgd.pha 6471.95 10663.6 7972.45 6117.44 19.267549 5.237325e-08 301981_GRB080129 27147 1
1953 5.189819e+01 5.297711e+00 15 2.540605e-01 -8.139839e-01 -2.630578e+00 5.255070e+01 sw00510649000b_bgd.pha 4062.8 7321.09 6494.13 5628.96 44.994283 1.541797e-08 312047_GRB080520 27147 0
1954 4.977051e+01 2.969453e+00 03 4.030782e-01 -9.610241e-01 -2.305662e+00 7.197602e+00 sw00311874000b_bgd.pha 3675.1 6899.89 6531.22 6633.06 35.017749 2.369281e-10 355083_GRB090618 27147 0
1955 5.211121e+01 2.671631e+00 26 4.357736e-01 -9.837917e-01 -2.886808e+00 1.151883e+02 sw00441454000b_bgd.pha 3476.43 6040.9 5057.86 4284.54 46.628525 1.156834e-07 285654_GRB070721B 27147 1
1956 4.912415e+01 3.140334e+00 31 3.864422e-01 -9.222073e-01 -1.933652e+00 3.278702e+00 sw00507185000b_bgd.pha 3680.8 6491.95 5454.16 4480.8 35.017749 4.239811e-11 113120_GRB050401 27147 0
1957 5.137207e+01 2.949314e+00 10 4.051337e-01 -6.365261e-01 -2.194480e+00 4.572757e+01 sw00228006000b_bgd.pha 4170.64 7689.3 6977.2 6106.61 19.267549 1.456880e-08 221755_GRB060729 27147 1
1958 5.204346e+01 6.918489e-01 29 9.457109e-01 -7.702812e-01 -2.790266e+00 2.312233e+02 sw00437408000b_bgd.pha 3420.21 6335.58 5801.38 5124.48 50.662786 1.789109e-06 332851_GRB081028 27147 1
1959 5.206177e+01 2.455589e+00 08 4.630181e-01 -1.369325e+00 -2.682279e+00 1.156182e+02 sw00116116000b_bgd.pha 3813.3 7043.54 6341.44 5518.45 46.628525 1.100226e-07 159994_GRB051016B 27147 1
1960 4.978271e+01 4.793001e+00 14 2.761954e-01 -9.481382e-01 -2.393199e+00 5.001709e+00 sw00208870000b_bgd.pha 3869.54 7169.25 6472.61 5570.58 56.291844 6.518489e-11 114753_GRB050416A 27147 0
1961 5.185669e+01 3.203194e+00 01 3.806629e-01 -5.446346e-01 -2.204243e+00 7.506368e+01 sw00333666000b_bgd.pha 3897.97 7284.46 6873.82 6831.09 50.694 3.528808e-08 330856_GRB081007 27147 0
1962 5.203613e+01 3.091511e+00 09 3.910536e-01 -1.079769e+00 -2.249562e+00 9.480849e+01 sw00291728000b_bgd.pha 3746.46 6947.41 6408.3 5746.64 31.393231 5.585061e-08 342121_GRB090205 27147 1
1963 5.141968e+01 6.983334e+00 27 2.004175e-01 -1.396454e-01 -2.683099e+00 2.389567e+01 sw00374210000b_bgd.pha 4566.4 8061.4 6866.85 5753.7 56.990242 2.688056e-09 239899_GRB061121 27147 0
1964 5.081787e+01 5.812186e+00 18 2.348732e-01 -3.102942e-01 -2.289069e+00 1.400598e+01 sw00453628000b_bgd.pha 4250.91 7453.6 6268.34 5500.37 26.557574 7.561826e-10 152113_GRB050826 27147 0
1965 5.168396e+01 2.231612e+00 02 4.951090e-01 -7.707403e-01 -2.160243e+00 8.002494e+01 sw00293924000b_bgd.pha 4165.91 7727.17 7042.71 6115.97 40.675 5.226221e-08 231362_GRB060927 27147 0
1966 4.982239e+01 5.186028e+00 01 2.586474e-01 -9.260811e-01 -2.317356e+00 4.902826e+00 sw00438675000b_bgd.pha 3058.3 5634.06 5186.38 4913.81 50.694 6.264033e-11 111063_GRB050315 27147 0
1967 5.163635e+01 5.665106e+00 02 2.400562e-01 -8.607125e-01 -2.843493e+00 3.673109e+01 sw00230662000b_bgd.pha 4651.22 8294.02 6961.34 5433.33 40.675 7.285322e-09 349450_GRB090417B 27147 0
1968 5.181030e+01 7.938439e+00 17 1.790022e-01 -1.165781e+00 -2.267843e+00 3.346218e+01 sw00151905000b_bgd.pha 4803.57 8991.95 8734.05 9018 0.075701 3.876732e-09 208169_GRB060502A 27147 0
1969 5.079163e+01 9.675325e+00 27 1.498783e-01 -1.083584e+00 -2.202798e+00 8.671544e+00 sw00203755000b_bgd.pha 3814.51 6786.8 5740.61 4749.31 56.990242 1.722487e-10 350311_GRB090424 27147 0
1970 4.868408e+01 2.457419e+00 20 4.627729e-01 -1.785398e+00 -2.215493e+00 2.365667e+00 sw00118248000b_bgd.pha 3849.54 7124.72 6374.21 5331.5 56.291844 2.247818e-11 352190_GRB090516 27147 0
1971 5.151733e+01 7.422743e+00 15 1.899619e-01 -8.568062e-01 -2.625224e+00 2.534417e+01 sw00420398000b_bgd.pha 3831.52 6879.9 6137.6 5504.21 44.994283 2.598814e-09 310613_GRB080430 27147 0
1972 4.837830e+01 5.323344e+00 04 2.530307e-01 -1.009553e+00 -2.477589e+00 9.096320e-01 sw00305288000b_bgd.pha 4494.78 7963.6 6857.09 6113.15 40.675039 8.819911e-13 163438_GRB051111 27147 0
1973 5.156128e+01 4.359085e+00 24 2.985584e-01 -2.489767e-01 -2.554375e+00 4.189996e+01 sw00173780000b_bgd.pha 34214.3 62391.1 54578.7 44857.1 19.267549 1.167317e-08 113120_GRB050401 27147 0
1974 5.170044e+01 7.029106e+00 08 1.992750e-01 -1.058077e+00 -1.674685e+00 3.282594e+01 sw00302728000b_bgd.pha 3705.07 6813.49 6113.39 5150.59 46.628525 2.589731e-09 313417_GRB080607 27147 0
1975 5.183655e+01 3.113482e+00 25 3.889649e-01 -8.243762e-01 -2.133245e+00 7.494263e+01 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 31.393231 3.357490e-08 217704_GRB060707 27147 1
1976 5.173218e+01 4.224821e+00 04 3.062306e-01 -7.392751e-01 -2.690094e+00 5.232172e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 40.675039 1.843817e-08 342121_GRB090205 27147 0
1977 5.190430e+01 7.941490e+00 01 1.789411e-01 -1.382953e+00 -1.895262e+00 3.727375e+01 sw00276205000b_bgd.pha 3958.99 7296.58 6589.17 5551.52 50.694 3.723202e-09 151905_GRB050824 27147 0
1978 5.016113e+01 2.768668e+00 27 4.245532e-01 -8.944051e-01 -1.820344e+00 1.188620e+01 sw00231231000b_bgd.pha 5122.37 8504.64 6626.38 5444.64 56.990242 6.183115e-10 324561_GRB080913 27147 0
